,dteday,yr,mnth,hr,weekday,season,weathersit,cnt,registered,casual
1302,2011-02-27,2011,February,11,Sunday,,Clear,125,92,33
1303,2011-02-27,2011,February,12,Sunday,,Clear,193,132,61
1304,2011-02-27,2011,February,13,Sunday,,Clear,259,169,90
1305,2011-02-27,2011,February,14,Sunday,,Clear,282,177,105
1306,2011-02-27,2011,February,15,Sunday,,Clear,261,163,98
1307,2011-02-27,2011,February,16,Sunday,,Clear,268,170,98
1308,2011-02-27,2011,February,17,Sunday,,Clear,187,121,66
1309,2011-02-27,2011,February,18,Sunday,,Clear,127,103,24
1310,2011-02-27,2011,February,19,Sunday,,Clear,102,86,16
1311,2011-02-27,2011,February,20,Sunday,,Clear,81,72,9
1312,2011-02-27,2011,February,21,Sunday,,Clear,69,61,8
1313,2011-02-27,2011,February,22,Sunday,,Cloudy,69,67,2
1314,2011-02-27,2011,February,23,Sunday,,Cloudy,59,53,6
1315,2011-02-28,2011,February,0,Monday,,Cloudy,30,25,5
1316,2011-02-28,2011,February,1,Monday,,Light Snow/Rain,8,7,1
1317,2011-02-28,2011,February,3,Monday,,Light Snow/Rain,1,1,0
1318,2011-02-28,2011,February,5,Monday,,Cloudy,5,4,1
1319,2011-02-28,2011,February,6,Monday,,Cloudy,28,27,1
1320,2011-02-28,2011,February,7,Monday,,Cloudy,92,90,2
1321,2011-02-28,2011,February,8,Monday,,Cloudy,255,242,13
1322,2011-02-28,2011,February,9,Monday,,Clear,142,127,15
1323,2011-02-28,2011,February,10,Monday,,Cloudy,92,79,13
1324,2011-02-28,2011,February,11,Monday,,Cloudy,87,74,13
1325,2011-02-28,2011,February,12,Monday,,Cloudy,36,36,0
1326,2011-02-28,2011,February,13,Monday,,Light Snow/Rain,32,31,1
1327,2011-02-28,2011,February,14,Monday,,Light Snow/Rain,25,24,1
1328,2011-02-28,2011,February,15,Monday,,Light Snow/Rain,35,35,0
1329,2011-02-28,2011,February,16,Monday,,Light Snow/Rain,42,40,2
1330,2011-02-28,2011,February,17,Monday,,Light Snow/Rain,79,77,2
1331,2011-02-28,2011,February,18,Monday,,Light Snow/Rain,131,127,4
1332,2011-02-28,2011,February,19,Monday,,Light Snow/Rain,80,79,1
1333,2011-02-28,2011,February,20,Monday,,Light Snow/Rain,45,45,0
1334,2011-02-28,2011,February,21,Monday,,Cloudy,80,78,2
1335,2011-02-28,2011,February,22,Monday,,Light Snow/Rain,76,72,4
1336,2011-02-28,2011,February,23,Monday,,Cloudy,45,45,0
1337,2011-03-01,2011,March,0,Tuesday,,Clear,7,7,0
1338,2011-03-01,2011,March,1,Tuesday,,Clear,3,3,0
1339,2011-03-01,2011,March,2,Tuesday,,Clear,4,4,0
1340,2011-03-01,2011,March,3,Tuesday,,Clear,2,2,0
1341,2011-03-01,2011,March,4,Tuesday,,Clear,1,1,0
1342,2011-03-01,2011,March,5,Tuesday,,Clear,2,1,1
1343,2011-03-01,2011,March,6,Tuesday,,Clear,46,46,0
1344,2011-03-01,2011,March,7,Tuesday,,Clear,107,105,2
1345,2011-03-01,2011,March,8,Tuesday,,Clear,214,204,10
1346,2011-03-01,2011,March,9,Tuesday,,Clear,124,116,8
1347,2011-03-01,2011,March,10,Tuesday,,Clear,68,55,13
1348,2011-03-01,2011,March,11,Tuesday,,Clear,56,48,8
1349,2011-03-01,2011,March,12,Tuesday,,Clear,86,80,6
1350,2011-03-01,2011,March,13,Tuesday,,Clear,78,65,13
1351,2011-03-01,2011,March,14,Tuesday,,Clear,79,61,18
1352,2011-03-01,2011,March,15,Tuesday,,Clear,64,57,7
1353,2011-03-01,2011,March,16,Tuesday,,Clear,102,92,10
1354,2011-03-01,2011,March,17,Tuesday,,Clear,242,230,12
1355,2011-03-01,2011,March,18,Tuesday,,Clear,224,214,10
1356,2011-03-01,2011,March,19,Tuesday,,Clear,119,115,4
1357,2011-03-01,2011,March,20,Tuesday,,Clear,88,86,2
1358,2011-03-01,2011,March,21,Tuesday,,Clear,63,55,8
1359,2011-03-01,2011,March,22,Tuesday,,Clear,47,44,3
1360,2011-03-01,2011,March,23,Tuesday,,Clear,25,23,2
1361,2011-03-02,2011,March,0,Wednesday,,Clear,8,5,3
1362,2011-03-02,2011,March,1,Wednesday,,Clear,4,4,0
1363,2011-03-02,2011,March,2,Wednesday,,Clear,2,2,0
1364,2011-03-02,2011,March,3,Wednesday,,Clear,4,1,3
1365,2011-03-02,2011,March,4,Wednesday,,Clear,1,0,1
1366,2011-03-02,2011,March,5,Wednesday,,Clear,5,5,0
1367,2011-03-02,2011,March,6,Wednesday,,Clear,40,39,1
1368,2011-03-02,2011,March,7,Wednesday,,Clear,110,108,2
1369,2011-03-02,2011,March,8,Wednesday,,Clear,256,243,13
1370,2011-03-02,2011,March,9,Wednesday,,Clear,148,141,7
1371,2011-03-02,2011,March,10,Wednesday,,Clear,76,65,11
1372,2011-03-02,2011,March,11,Wednesday,,Clear,73,65,8
1373,2011-03-02,2011,March,12,Wednesday,,Clear,82,62,20
1374,2011-03-02,2011,March,13,Wednesday,,Clear,125,90,35
1375,2011-03-02,2011,March,14,Wednesday,,Clear,96,75,21
1376,2011-03-02,2011,March,15,Wednesday,,Clear,110,91,19
1377,2011-03-02,2011,March,16,Wednesday,,Clear,139,112,27
1378,2011-03-02,2011,March,17,Wednesday,,Clear,268,238,30
1379,2011-03-02,2011,March,18,Wednesday,,Clear,201,193,8
1380,2011-03-02,2011,March,19,Wednesday,,Clear,150,144,6
1381,2011-03-02,2011,March,20,Wednesday,,Clear,95,86,9
1382,2011-03-02,2011,March,21,Wednesday,,Clear,71,68,3
1383,2011-03-02,2011,March,22,Wednesday,,Clear,48,44,4
1384,2011-03-02,2011,March,23,Wednesday,,Clear,22,22,0
1385,2011-03-03,2011,March,0,Thursday,,Clear,13,10,3
1386,2011-03-03,2011,March,1,Thursday,,Clear,1,1,0
1387,2011-03-03,2011,March,2,Thursday,,Clear,3,2,1
1388,2011-03-03,2011,March,3,Thursday,,Clear,1,1,0
1389,2011-03-03,2011,March,4,Thursday,,Clear,1,1,0
1390,2011-03-03,2011,March,5,Thursday,,Clear,8,7,1
1391,2011-03-03,2011,March,6,Thursday,,Clear,35,34,1
1392,2011-03-03,2011,March,7,Thursday,,Clear,111,110,1
1393,2011-03-03,2011,March,8,Thursday,,Clear,220,216,4
1394,2011-03-03,2011,March,9,Thursday,,Clear,145,135,10
1395,2011-03-03,2011,March,10,Thursday,,Clear,56,49,7
1396,2011-03-03,2011,March,11,Thursday,,Clear,50,40,10
1397,2011-03-03,2011,March,12,Thursday,,Clear,72,65,7
1398,2011-03-03,2011,March,13,Thursday,,Clear,80,67,13
1399,2011-03-03,2011,March,14,Thursday,,Clear,78,60,18
1400,2011-03-03,2011,March,15,Thursday,,Clear,68,62,6
1401,2011-03-03,2011,March,16,Thursday,,Clear,71,65,6
1402,2011-03-03,2011,March,17,Thursday,,Clear,202,185,17
1403,2011-03-03,2011,March,18,Thursday,,Clear,167,161,6
1404,2011-03-03,2011,March,19,Thursday,,Clear,106,101,5
1405,2011-03-03,2011,March,20,Thursday,,Clear,70,69,1
1406,2011-03-03,2011,March,21,Thursday,,Clear,51,48,3
1407,2011-03-03,2011,March,22,Thursday,,Clear,53,50,3
1408,2011-03-03,2011,March,23,Thursday,,Cloudy,23,23,0
1409,2011-03-04,2011,March,0,Friday,,Cloudy,12,12,0
1410,2011-03-04,2011,March,1,Friday,,Cloudy,4,4,0
1411,2011-03-04,2011,March,2,Friday,,Cloudy,2,2,0
1412,2011-03-04,2011,March,3,Friday,,Cloudy,1,1,0
1413,2011-03-04,2011,March,4,Friday,,Cloudy,1,0,1
1414,2011-03-04,2011,March,5,Friday,,Cloudy,7,7,0
1415,2011-03-04,2011,March,6,Friday,,Cloudy,29,28,1
1416,2011-03-04,2011,March,7,Friday,,Clear,83,83,0
1417,2011-03-04,2011,March,8,Friday,,Clear,228,222,6
1418,2011-03-04,2011,March,9,Friday,,Clear,150,138,12
1419,2011-03-04,2011,March,10,Friday,,Clear,66,56,10
1420,2011-03-04,2011,March,11,Friday,,Clear,89,73,16
1421,2011-03-04,2011,March,12,Friday,,Clear,97,87,10
1422,2011-03-04,2011,March,13,Friday,,Clear,87,74,13
1423,2011-03-04,2011,March,14,Friday,,Clear,95,65,30
1424,2011-03-04,2011,March,15,Friday,,Clear,106,75,31
1425,2011-03-04,2011,March,16,Friday,,Clear,118,101,17
1426,2011-03-04,2011,March,17,Friday,,Cloudy,228,206,22
1427,2011-03-04,2011,March,18,Friday,,Cloudy,187,172,15
1428,2011-03-04,2011,March,19,Friday,,Clear,107,102,5
1429,2011-03-04,2011,March,20,Friday,,Cloudy,87,78,9
1430,2011-03-04,2011,March,21,Friday,,Cloudy,70,64,6
1431,2011-03-04,2011,March,22,Friday,,Clear,44,40,4
1432,2011-03-04,2011,March,23,Friday,,Cloudy,46,40,6
1433,2011-03-05,2011,March,0,Saturday,,Cloudy,19,15,4
1434,2011-03-05,2011,March,1,Saturday,,Cloudy,25,20,5
1435,2011-03-05,2011,March,2,Saturday,,Cloudy,20,15,5
1436,2011-03-05,2011,March,3,Saturday,,Cloudy,2,2,0
1437,2011-03-05,2011,March,4,Saturday,,Cloudy,1,1,0
1438,2011-03-05,2011,March,5,Saturday,,Cloudy,3,3,0
1439,2011-03-05,2011,March,6,Saturday,,Cloudy,4,3,1
1440,2011-03-05,2011,March,7,Saturday,,Cloudy,15,10,5
1441,2011-03-05,2011,March,8,Saturday,,Cloudy,45,34,11
1442,2011-03-05,2011,March,9,Saturday,,Cloudy,63,48,15
1443,2011-03-05,2011,March,10,Saturday,,Cloudy,103,69,34
1444,2011-03-05,2011,March,11,Saturday,,Cloudy,159,116,43
1445,2011-03-05,2011,March,12,Saturday,,Cloudy,167,121,46
1446,2011-03-05,2011,March,13,Saturday,,Cloudy,190,130,60
1447,2011-03-05,2011,March,14,Saturday,,Cloudy,198,118,80
1448,2011-03-05,2011,March,15,Saturday,,Cloudy,205,122,83
1449,2011-03-05,2011,March,16,Saturday,,Cloudy,204,130,74
1450,2011-03-05,2011,March,17,Saturday,,Cloudy,164,104,60
1451,2011-03-05,2011,March,18,Saturday,,Cloudy,152,115,37
1452,2011-03-05,2011,March,19,Saturday,,Cloudy,89,62,27
1453,2011-03-05,2011,March,20,Saturday,,Cloudy,70,58,12
1454,2011-03-05,2011,March,21,Saturday,,Cloudy,72,60,12
1455,2011-03-05,2011,March,22,Saturday,,Cloudy,63,47,16
1456,2011-03-05,2011,March,23,Saturday,,Cloudy,44,34,10
1457,2011-03-06,2011,March,0,Sunday,,Cloudy,52,41,11
1458,2011-03-06,2011,March,1,Sunday,,Cloudy,39,27,12
1459,2011-03-06,2011,March,2,Sunday,,Cloudy,32,27,5
1460,2011-03-06,2011,March,3,Sunday,,Cloudy,11,9,2
1461,2011-03-06,2011,March,4,Sunday,,Cloudy,3,3,0
1462,2011-03-06,2011,March,6,Sunday,,Cloudy,2,1,1
1463,2011-03-06,2011,March,7,Sunday,,Light Snow/Rain,5,5,0
1464,2011-03-06,2011,March,8,Sunday,,Cloudy,9,8,1
1465,2011-03-06,2011,March,9,Sunday,,Cloudy,22,18,4
1466,2011-03-06,2011,March,10,Sunday,,Cloudy,31,27,4
1467,2011-03-06,2011,March,11,Sunday,,Cloudy,62,44,18
1468,2011-03-06,2011,March,12,Sunday,,Cloudy,79,69,10
1469,2011-03-06,2011,March,13,Sunday,,Cloudy,105,83,22
1470,2011-03-06,2011,March,14,Sunday,,Light Snow/Rain,39,27,12
1471,2011-03-06,2011,March,15,Sunday,,Light Snow/Rain,7,4,3
1472,2011-03-06,2011,March,16,Sunday,,Light Snow/Rain,11,8,3
1473,2011-03-06,2011,March,17,Sunday,,Light Snow/Rain,25,23,2
1474,2011-03-06,2011,March,18,Sunday,,Light Snow/Rain,23,23,0
1475,2011-03-06,2011,March,19,Sunday,,Light Snow/Rain,11,11,0
1476,2011-03-06,2011,March,20,Sunday,,Light Snow/Rain,11,8,3
1477,2011-03-06,2011,March,21,Sunday,,Light Snow/Rain,7,6,1
1478,2011-03-06,2011,March,22,Sunday,,Cloudy,10,10,0
1479,2011-03-06,2011,March,23,Sunday,,Cloudy,9,9,0
1480,2011-03-07,2011,March,0,Monday,,Light Snow/Rain,4,4,0
1481,2011-03-07,2011,March,1,Monday,,Light Snow/Rain,2,2,0
1482,2011-03-07,2011,March,3,Monday,,Clear,1,1,0
1483,2011-03-07,2011,March,4,Monday,,Clear,1,0,1
1484,2011-03-07,2011,March,5,Monday,,Clear,1,1,0
1485,2011-03-07,2011,March,6,Monday,,Clear,34,31,3
1486,2011-03-07,2011,March,7,Monday,,Clear,91,88,3
1487,2011-03-07,2011,March,8,Monday,,Clear,211,200,11
1488,2011-03-07,2011,March,9,Monday,,Clear,134,129,5
1489,2011-03-07,2011,March,10,Monday,,Clear,58,43,15
1490,2011-03-07,2011,March,11,Monday,,Clear,60,41,19
1491,2011-03-07,2011,March,12,Monday,,Clear,96,68,28
1492,2011-03-07,2011,March,13,Monday,,Clear,70,54,16
1493,2011-03-07,2011,March,14,Monday,,Clear,77,56,21
1494,2011-03-07,2011,March,15,Monday,,Clear,96,64,32
1495,2011-03-07,2011,March,16,Monday,,Clear,122,96,26
1496,2011-03-07,2011,March,17,Monday,,Clear,233,206,27
1497,2011-03-07,2011,March,18,Monday,,Clear,233,214,19
1498,2011-03-07,2011,March,19,Monday,,Clear,145,134,11
1499,2011-03-07,2011,March,20,Monday,,Clear,92,87,5
1500,2011-03-07,2011,March,21,Monday,,Clear,54,53,1
1501,2011-03-07,2011,March,22,Monday,,Clear,35,34,1
1502,2011-03-07,2011,March,23,Monday,,Clear,22,22,0
1503,2011-03-08,2011,March,0,Tuesday,,Clear,10,9,1
1504,2011-03-08,2011,March,1,Tuesday,,Clear,4,4,0
1505,2011-03-08,2011,March,2,Tuesday,,Clear,1,0,1
1506,2011-03-08,2011,March,3,Tuesday,,Clear,7,2,5
1507,2011-03-08,2011,March,4,Tuesday,,Clear,2,2,0
1508,2011-03-08,2011,March,5,Tuesday,,Clear,10,8,2
1509,2011-03-08,2011,March,6,Tuesday,,Clear,45,42,3
1510,2011-03-08,2011,March,7,Tuesday,,Clear,128,119,9
1511,2011-03-08,2011,March,8,Tuesday,,Clear,257,247,10
1512,2011-03-08,2011,March,9,Tuesday,,Clear,151,140,11
1513,2011-03-08,2011,March,10,Tuesday,,Cloudy,71,46,25
1514,2011-03-08,2011,March,11,Tuesday,,Cloudy,78,52,26
1515,2011-03-08,2011,March,12,Tuesday,,Cloudy,99,70,29
1516,2011-03-08,2011,March,13,Tuesday,,Cloudy,98,73,25
1517,2011-03-08,2011,March,14,Tuesday,,Cloudy,72,56,16
1518,2011-03-08,2011,March,15,Tuesday,,Cloudy,112,77,35
1519,2011-03-08,2011,March,16,Tuesday,,Clear,108,82,26
1520,2011-03-08,2011,March,17,Tuesday,,Clear,248,209,39
1521,2011-03-08,2011,March,18,Tuesday,,Clear,235,214,21
1522,2011-03-08,2011,March,19,Tuesday,,Clear,150,141,9
1523,2011-03-08,2011,March,20,Tuesday,,Clear,76,74,2
1524,2011-03-08,2011,March,21,Tuesday,,Clear,75,68,7
1525,2011-03-08,2011,March,22,Tuesday,,Clear,55,44,11
1526,2011-03-08,2011,March,23,Tuesday,,Clear,41,38,3
1527,2011-03-09,2011,March,0,Wednesday,,Clear,9,9,0
1528,2011-03-09,2011,March,1,Wednesday,,Clear,4,4,0
1529,2011-03-09,2011,March,2,Wednesday,,Clear,2,1,1
1530,2011-03-09,2011,March,3,Wednesday,,Clear,3,2,1
1531,2011-03-09,2011,March,4,Wednesday,,Clear,2,2,0
1532,2011-03-09,2011,March,5,Wednesday,,Cloudy,8,7,1
1533,2011-03-09,2011,March,6,Wednesday,,Cloudy,49,44,5
1534,2011-03-09,2011,March,7,Wednesday,,Cloudy,141,123,18
1535,2011-03-09,2011,March,8,Wednesday,,Cloudy,249,238,11
1536,2011-03-09,2011,March,9,Wednesday,,Cloudy,141,136,5
1537,2011-03-09,2011,March,10,Wednesday,,Cloudy,57,49,8
1538,2011-03-09,2011,March,11,Wednesday,,Cloudy,59,44,15
1539,2011-03-09,2011,March,12,Wednesday,,Cloudy,98,84,14
1540,2011-03-09,2011,March,13,Wednesday,,Cloudy,99,82,17
1541,2011-03-09,2011,March,14,Wednesday,,Cloudy,71,61,10
1542,2011-03-09,2011,March,15,Wednesday,,Cloudy,79,64,15
1543,2011-03-09,2011,March,16,Wednesday,,Cloudy,112,102,10
1544,2011-03-09,2011,March,17,Wednesday,,Cloudy,194,176,18
1545,2011-03-09,2011,March,18,Wednesday,,Cloudy,188,176,12
1546,2011-03-09,2011,March,19,Wednesday,,Cloudy,134,123,11
1547,2011-03-09,2011,March,20,Wednesday,,Cloudy,91,87,4
1548,2011-03-09,2011,March,21,Wednesday,,Cloudy,62,52,10
1549,2011-03-09,2011,March,22,Wednesday,,Light Snow/Rain,21,17,4
1550,2011-03-09,2011,March,23,Wednesday,,Light Snow/Rain,18,17,1
1551,2011-03-10,2011,March,0,Thursday,,Light Snow/Rain,3,0,3
1552,2011-03-10,2011,March,1,Thursday,,Light Snow/Rain,2,2,0
1553,2011-03-10,2011,March,2,Thursday,,Light Snow/Rain,1,1,0
1554,2011-03-10,2011,March,5,Thursday,,Light Snow/Rain,3,2,1
1555,2011-03-10,2011,March,6,Thursday,,Light Snow/Rain,12,12,0
1556,2011-03-10,2011,March,7,Thursday,,Light Snow/Rain,37,36,1
1557,2011-03-10,2011,March,8,Thursday,,Light Snow/Rain,44,43,1
1558,2011-03-10,2011,March,9,Thursday,,Light Snow/Rain,24,23,1
1559,2011-03-10,2011,March,10,Thursday,,Light Snow/Rain,17,17,0
1560,2011-03-10,2011,March,11,Thursday,,Light Snow/Rain,11,5,6
1561,2011-03-10,2011,March,12,Thursday,,Light Snow/Rain,34,30,4
1562,2011-03-10,2011,March,13,Thursday,,Light Snow/Rain,12,11,1
1563,2011-03-10,2011,March,14,Thursday,,Light Snow/Rain,12,12,0
1564,2011-03-10,2011,March,15,Thursday,,Light Snow/Rain,14,11,3
1565,2011-03-10,2011,March,16,Thursday,,Light Snow/Rain,21,20,1
1566,2011-03-10,2011,March,17,Thursday,,Cloudy,111,109,2
1567,2011-03-10,2011,March,18,Thursday,,Light Snow/Rain,82,80,2
1568,2011-03-10,2011,March,19,Thursday,,Light Snow/Rain,56,51,5
1569,2011-03-10,2011,March,20,Thursday,,Light Snow/Rain,38,29,9
1570,2011-03-10,2011,March,21,Thursday,,Light Snow/Rain,28,27,1
1571,2011-03-10,2011,March,22,Thursday,,Cloudy,34,30,4
1572,2011-03-10,2011,March,23,Thursday,,Light Snow/Rain,27,26,1
1573,2011-03-11,2011,March,0,Friday,,Cloudy,6,6,0
1574,2011-03-11,2011,March,1,Friday,,Light Snow/Rain,8,8,0
1575,2011-03-11,2011,March,2,Friday,,Light Snow/Rain,5,3,2
1576,2011-03-11,2011,March,3,Friday,,Cloudy,2,2,0
1577,2011-03-11,2011,March,5,Friday,,Clear,7,6,1
1578,2011-03-11,2011,March,6,Friday,,Clear,32,31,1
1579,2011-03-11,2011,March,7,Friday,,Clear,114,104,10
1580,2011-03-11,2011,March,8,Friday,,Clear,259,244,15
1581,2011-03-11,2011,March,9,Friday,,Cloudy,156,143,13
1582,2011-03-11,2011,March,10,Friday,,Cloudy,78,60,18
1583,2011-03-11,2011,March,11,Friday,,Cloudy,81,67,14
1584,2011-03-11,2011,March,12,Friday,,Cloudy,111,96,15
1585,2011-03-11,2011,March,13,Friday,,Clear,107,92,15
1586,2011-03-11,2011,March,14,Friday,,Cloudy,89,64,25
1587,2011-03-11,2011,March,15,Friday,,Cloudy,85,64,21
1588,2011-03-11,2011,March,16,Friday,,Cloudy,113,95,18
1589,2011-03-11,2011,March,17,Friday,,Clear,223,200,23
1590,2011-03-11,2011,March,18,Friday,,Clear,153,134,19
1591,2011-03-11,2011,March,19,Friday,,Clear,118,111,7
1592,2011-03-11,2011,March,20,Friday,,Clear,76,70,6
1593,2011-03-11,2011,March,21,Friday,,Cloudy,53,43,10
1594,2011-03-11,2011,March,22,Friday,,Clear,64,53,11
1595,2011-03-11,2011,March,23,Friday,,Clear,37,34,3
1596,2011-03-12,2011,March,0,Saturday,,Clear,34,30,4
1597,2011-03-12,2011,March,1,Saturday,,Clear,18,15,3
1598,2011-03-12,2011,March,2,Saturday,,Clear,14,14,0
1599,2011-03-12,2011,March,3,Saturday,,Clear,7,6,1
1600,2011-03-12,2011,March,4,Saturday,,Clear,1,1,0
1601,2011-03-12,2011,March,5,Saturday,,Clear,2,2,0
1602,2011-03-12,2011,March,6,Saturday,,Clear,4,2,2
1603,2011-03-12,2011,March,7,Saturday,,Clear,23,19,4
1604,2011-03-12,2011,March,8,Saturday,,Clear,53,44,9
1605,2011-03-12,2011,March,9,Saturday,,Clear,101,76,25
1606,2011-03-12,2011,March,10,Saturday,,Clear,99,78,21
1607,2011-03-12,2011,March,11,Saturday,,Clear,119,83,36
1608,2011-03-12,2011,March,12,Saturday,,Clear,158,107,51
1609,2011-03-12,2011,March,13,Saturday,,Clear,157,95,62
1610,2011-03-12,2011,March,14,Saturday,,Clear,166,96,70
1611,2011-03-12,2011,March,15,Saturday,,Clear,182,101,81
1612,2011-03-12,2011,March,16,Saturday,,Clear,244,144,100
1613,2011-03-12,2011,March,17,Saturday,,Clear,213,114,99
1614,2011-03-12,2011,March,18,Saturday,,Clear,145,91,54
1615,2011-03-12,2011,March,19,Saturday,,Clear,112,86,26
1616,2011-03-12,2011,March,20,Saturday,,Clear,86,64,22
1617,2011-03-12,2011,March,21,Saturday,,Clear,82,46,36
1618,2011-03-12,2011,March,22,Saturday,,Clear,63,56,7
1619,2011-03-12,2011,March,23,Saturday,,Clear,49,38,11
1620,2011-03-13,2011,March,0,Sunday,,Clear,38,35,3
1621,2011-03-13,2011,March,1,Sunday,,Clear,33,23,10
1622,2011-03-13,2011,March,3,Sunday,,Clear,23,17,6
1623,2011-03-13,2011,March,4,Sunday,,Clear,13,9,4
1624,2011-03-13,2011,March,5,Sunday,,Clear,3,3,0
1625,2011-03-13,2011,March,6,Sunday,,Clear,2,2,0
1626,2011-03-13,2011,March,7,Sunday,,Clear,10,8,2
1627,2011-03-13,2011,March,8,Sunday,,Clear,34,23,11
1628,2011-03-13,2011,March,9,Sunday,,Clear,44,36,8
1629,2011-03-13,2011,March,10,Sunday,,Clear,122,86,36
1630,2011-03-13,2011,March,11,Sunday,,Clear,181,93,88
1631,2011-03-13,2011,March,12,Sunday,,Clear,194,120,74
1632,2011-03-13,2011,March,13,Sunday,,Clear,221,124,97
1633,2011-03-13,2011,March,14,Sunday,,Clear,250,106,144
1634,2011-03-13,2011,March,15,Sunday,,Clear,304,155,149
1635,2011-03-13,2011,March,16,Sunday,,Clear,256,132,124
1636,2011-03-13,2011,March,17,Sunday,,Clear,241,143,98
1637,2011-03-13,2011,March,18,Sunday,,Clear,147,92,55
1638,2011-03-13,2011,March,19,Sunday,,Clear,101,73,28
1639,2011-03-13,2011,March,20,Sunday,,Clear,77,54,23
1640,2011-03-13,2011,March,21,Sunday,,Clear,58,49,9
1641,2011-03-13,2011,March,22,Sunday,,Clear,37,29,8
1642,2011-03-13,2011,March,23,Sunday,,Clear,28,23,5
1643,2011-03-14,2011,March,0,Monday,,Clear,11,7,4
1644,2011-03-14,2011,March,1,Monday,,Clear,1,1,0
1645,2011-03-14,2011,March,2,Monday,,Clear,1,1,0
1646,2011-03-14,2011,March,3,Monday,,Clear,3,3,0
1647,2011-03-14,2011,March,5,Monday,,Clear,8,8,0
1648,2011-03-14,2011,March,6,Monday,,Clear,28,27,1
1649,2011-03-14,2011,March,7,Monday,,Cloudy,88,84,4
1650,2011-03-14,2011,March,8,Monday,,Cloudy,241,217,24
1651,2011-03-14,2011,March,9,Monday,,Clear,140,127,13
1652,2011-03-14,2011,March,10,Monday,,Clear,84,57,27
1653,2011-03-14,2011,March,11,Monday,,Clear,71,45,26
1654,2011-03-14,2011,March,12,Monday,,Clear,94,54,40
1655,2011-03-14,2011,March,13,Monday,,Clear,75,51,24
1656,2011-03-14,2011,March,14,Monday,,Cloudy,79,52,27
1657,2011-03-14,2011,March,15,Monday,,Clear,101,77,24
1658,2011-03-14,2011,March,16,Monday,,Clear,107,80,27
1659,2011-03-14,2011,March,17,Monday,,Clear,271,229,42
1660,2011-03-14,2011,March,18,Monday,,Clear,235,210,25
1661,2011-03-14,2011,March,19,Monday,,Clear,150,133,17
1662,2011-03-14,2011,March,20,Monday,,Clear,129,106,23
1663,2011-03-14,2011,March,21,Monday,,Clear,63,58,5
1664,2011-03-14,2011,March,22,Monday,,Clear,47,43,4
1665,2011-03-14,2011,March,23,Monday,,Clear,19,17,2
1666,2011-03-15,2011,March,0,Tuesday,,Clear,14,7,7
1667,2011-03-15,2011,March,1,Tuesday,,Clear,10,6,4
1668,2011-03-15,2011,March,2,Tuesday,,Clear,3,2,1
1669,2011-03-15,2011,March,4,Tuesday,,Clear,2,1,1
1670,2011-03-15,2011,March,5,Tuesday,,Clear,11,11,0
1671,2011-03-15,2011,March,6,Tuesday,,Clear,35,32,3
1672,2011-03-15,2011,March,7,Tuesday,,Clear,119,109,10
1673,2011-03-15,2011,March,8,Tuesday,,Clear,282,259,23
1674,2011-03-15,2011,March,9,Tuesday,,Cloudy,157,147,10
1675,2011-03-15,2011,March,10,Tuesday,,Cloudy,78,56,22
1676,2011-03-15,2011,March,11,Tuesday,,Cloudy,78,51,27
1677,2011-03-15,2011,March,12,Tuesday,,Cloudy,102,70,32
1678,2011-03-15,2011,March,13,Tuesday,,Cloudy,97,74,23
1679,2011-03-15,2011,March,14,Tuesday,,Cloudy,88,74,14
1680,2011-03-15,2011,March,15,Tuesday,,Cloudy,90,66,24
1681,2011-03-15,2011,March,16,Tuesday,,Cloudy,114,93,21
1682,2011-03-15,2011,March,17,Tuesday,,Cloudy,217,195,22
1683,2011-03-15,2011,March,18,Tuesday,,Cloudy,225,207,18
1684,2011-03-15,2011,March,19,Tuesday,,Cloudy,152,138,14
1685,2011-03-15,2011,March,20,Tuesday,,Cloudy,88,79,9
1686,2011-03-15,2011,March,21,Tuesday,,Light Snow/Rain,55,53,2
1687,2011-03-15,2011,March,22,Tuesday,,Cloudy,21,20,1
1688,2011-03-15,2011,March,23,Tuesday,,Cloudy,18,17,1
1689,2011-03-16,2011,March,0,Wednesday,,Light Snow/Rain,8,8,0
